Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral/mixed_coef,positive_coef
nonfat,0.00029033487455006014,positive,0.17746560308797202,-0.06809765938126361,-0.10936794370670758,0.17746560308797202
open hours,0.00029009274378820766,positive,0.2828960120487105,-0.13724925472469127,-0.14564675732402263,0.2828960120487105
mocha frappuccino,0.0002900740215386024,negative,0.06312152423282248,0.06312152423282248,-0.03807897942028314,-0.025042544812539848
minor,0.0002900164333215425,positive,0.1502378976300044,-0.0642585733811903,-0.08597932424881517,0.1502378976300044
corporation,0.00028996457085428504,positive,0.2795924949023488,-0.03165242901299029,-0.24794006588935766,0.2795924949023488
enjoy cup,0.00028993531643409535,positive,-0.08679431522947453,0.04867396547289843,0.038120349756576126,-0.08679431522947453
thing like,0.0002898962632709583,positive,0.18689570956630494,-0.13033070980458425,-0.056564999761720726,0.18689570956630494
packets,0.00028988202760546635,negative,0.23962630627780437,0.23962630627780437,-0.04922292480867051,-0.19040338146913408
quaint,0.00028986835044043756,negative,-0.26528455186335087,-0.26528455186335087,0.1662697908777403,0.09901476098561185
panera,0.00028982100081538357,negative,-0.4440087868216288,-0.4440087868216288,0.2130068014949025,0.23100198532672742
drive order,0.0002897944229789565,positive,0.09379802150637354,-0.030711895254023215,-0.0630861262523498,0.09379802150637354
spill,0.0002897859195056756,negative,0.3202533374854532,0.3202533374854532,-0.015309225863179883,-0.3049441116222733
granted,0.0002897426155012623,neutral/mixed,-0.04874131620922333,0.004654583904426106,-0.04874131620922333,0.044086732304797385
damaged,0.0002895110509669957,neutral/mixed,0.1980362216549577,-0.04390430232499064,0.1980362216549577,-0.15413191932996734
unbelievably,0.0002894781062426524,negative,0.38880144342293343,0.38880144342293343,-0.29930325438905053,-0.08949818903388244
absorbs,0.0002894479962872452,neutral/mixed,0.269912148970723,-0.1195419328271841,0.269912148970723,-0.15037021614353976
downhill,0.00028940256021763147,negative,0.6318695706144366,0.6318695706144366,-0.2746838614620116,-0.3571857091524185
